date,usr_id,days_active,cross_sell
2018-01-31,XHN10000775,2,0
2018-01-31,XHN10000776,20,1
2018-01-31,XHN10000777,11,0
2018-01-31,XHN10000778,5,1
2018-01-31,XHN10000779,11,0
2018-01-31,XHN10000780,27,1
2018-01-31,XHN10000781,7,0
2018-01-31,XHN10000782,4,1
2018-01-31,XHN10000783,10,1
2018-01-31,XHN10000784,2,0
2018-01-31,XHN10000785,1,0
2018-01-31,XHN10000786,10,1
2018-01-31,XHN10000787,16,1
2018-01-31,XHN10000788,2,1
2018-01-31,XHN10000789,4,1
2018-01-31,XHN10000790,6,0
2018-01-31,XHN10000791,4,1
2018-01-31,XHN10000792,3,0
2018-01-31,XHN10000793,1,1
2018-01-31,XHN10000794,9,0
2018-01-31,XHN10000795,2,1
2018-01-31,XHN10000796,13,1
2018-01-31,XHN10000797,12,1
2018-01-31,XHN10000798,4,1
2018-01-31,XHN10000799,9,1
2018-01-31,XHN10000800,3,1
2018-01-31,XHN10000801,8,1
2018-01-31,XHN10000802,10,0
2018-01-31,XHN10000803,1,1
2018-01-31,XHN10000804,10,1
2018-01-31,XHN10000805,13,1
2018-01-31,XHN10000806,5,1
2018-01-31,XHN10000807,5,1
2018-01-31,XHN10000808,4,1
2018-01-31,XHN10000809,1,0
2018-01-31,XHN10000810,7,1
2018-01-31,XHN10000811,8,0
2018-01-31,XHN10000812,24,1
2018-01-31,XHN10000813,21,1
2018-01-31,XHN10000814,13,0
2018-01-31,XHN10000815,21,1
2018-01-31,XHN10000816,1,1
2018-01-31,XHN10000817,5,0
2018-01-31,XHN10000818,18,1
2018-01-31,XHN10000819,27,1
2018-01-31,XHN10000820,23,1
2018-01-31,XHN10000821,22,1
2018-01-31,XHN10000822,16,1
2018-01-31,XHN10000823,26,1
2018-01-31,XHN10000824,9,0
2018-01-31,XHN10000825,4,1
2018-01-31,XHN10000826,1,1
2018-01-31,XHN10000827,9,0
2018-01-31,XHN10000828,25,1
2018-01-31,XHN10000829,11,1
2018-01-31,XHN10000830,4,1
2018-01-31,XHN10000831,6,1
2018-01-31,XHN10000832,22,1
2018-01-31,XHN10000833,17,1
2018-01-31,XHN10000834,10,1
2018-01-31,XHN10000835,5,1
2018-01-31,XHN10000836,10,1
2018-01-31,XHN10000837,7,1
2018-01-31,XHN10000838,22,1
2018-01-31,XHN10000839,22,1
2018-01-31,XHN10000840,22,1
2018-01-31,XHN10000841,4,1
2018-01-31,XHN10000842,4,0
2018-01-31,XHN10000843,7,0
2018-01-31,XHN10000844,11,1
2018-01-31,XHN10000845,7,1
2018-01-31,XHN10000846,3,0
2018-01-31,XHN10000847,8,0
2018-01-31,XHN10000848,12,1
2018-01-31,XHN10000849,2,1
2018-01-31,XHN10000850,10,1
2018-01-31,XHN10000851,1,1
2018-01-31,XHN10000852,4,1
2018-01-31,XHN10000853,12,1
2018-01-31,XHN10000854,15,1
2018-01-31,XHN10000855,27,1
2018-01-31,XHN10000856,11,1
2018-01-31,XHN10000857,4,1
2018-01-31,XHN10000858,8,1
2018-01-31,XHN10000859,5,1
2018-01-31,XHN10000860,9,1
2018-01-31,XHN10000861,8,1
2018-01-31,XHN10000862,7,1
2018-01-31,XHN10000863,11,1
2018-01-31,XHN10000864,7,1
2018-01-31,XHN10000865,1,1
2018-01-31,XHN10000866,8,1
2018-01-31,XHN10000867,18,1
2018-01-31,XHN10000868,19,1
2018-01-31,XHN10000869,21,1
2018-01-31,XHN10000870,10,1
2018-01-31,XHN10000871,11,1
2018-01-31,XHN10000872,5,0
2018-01-31,XHN10000873,4,0
2018-01-31,XHN10000874,17,1
2018-01-31,XHN10000875,1,1
2018-01-31,XHN10000876,1,1
2018-01-31,XHN10000877,15,1
2018-01-31,XHN10000878,9,1
2018-01-31,XHN10000879,3,0
2018-01-31,XHN10000880,24,1
2018-01-31,XHN10000881,22,1
2018-01-31,XHN10000882,15,1
2018-01-31,XHN10000883,1,1
2018-01-31,XHN10000884,8,1
2018-01-31,XHN10000885,4,0
2018-01-31,XHN10000886,13,1
2018-01-31,XHN10000887,11,1
2018-01-31,XHN10000888,1,0
2018-01-31,XHN10000889,7,1
2018-01-31,XHN10000890,9,1
2018-01-31,XHN10000891,7,1
2018-01-31,XHN10000892,22,1
2018-01-31,XHN10000893,4,1
2018-01-31,XHN10000894,8,1
2018-01-31,XHN10000895,3,1
2018-01-31,XHN10000896,6,1
2018-01-31,XHN10000897,20,1
2018-01-31,XHN10000898,4,0
2018-01-31,XHN10000899,1,1
2018-01-31,XHN10000900,9,0
2018-01-31,XHN10000901,8,1
2018-01-31,XHN10000902,6,1
2018-01-31,XHN10000903,5,0
2018-01-31,XHN10000904,16,1
2018-01-31,XHN10000905,2,1
2018-01-31,XHN10000906,19,1
2018-01-31,XHN10000907,10,1
2018-01-31,XHN10000908,17,0
2018-01-31,XHN10000909,7,1
2018-01-31,XHN10000910,12,1
2018-01-31,XHN10000911,19,1
2018-01-31,XHN10000912,4,1
2018-01-31,XHN10000913,26,1
2018-01-31,XHN10000914,3,1
2018-01-31,XHN10000915,11,1
2018-01-31,XHN10000916,12,1
2018-01-31,XHN10000917,19,1
2018-01-31,XHN10000918,16,1
2018-01-31,XHN10000919,13,1
2018-01-31,XHN10000920,12,1
2018-01-31,XHN10000921,9,1
2018-01-31,XHN10000922,13,1
2018-01-31,XHN10000923,10,1
2018-01-31,XHN10000924,20,1
2018-01-31,XHN10000925,6,0
2018-01-31,XHN10000926,26,1
2018-01-31,XHN10000927,1,1
2018-01-31,XHN10000928,4,1
2018-01-31,XHN10000929,14,1
2018-01-31,XHN10000930,3,1
2018-01-31,XHN10000931,1,0
2018-01-31,XHN10000932,12,1
2018-01-31,XHN10000933,9,1
2018-01-31,XHN10000934,26,1
2018-01-31,XHN10000935,3,1
2018-01-31,XHN10000936,11,1
2018-01-31,XHN10000937,6,1
2018-01-31,XHN10000938,1,0
2018-01-31,XHN10000939,13,1
2018-01-31,XHN10000940,11,0
2018-01-31,XHN10000941,8,1
2018-01-31,XHN10000942,8,0
2018-01-31,XHN10000943,1,0
2018-01-31,XHN10000944,9,1
2018-01-31,XHN10000945,16,1
2018-01-31,XHN10000946,2,1
2018-01-31,XHN10000947,18,1
2018-01-31,XHN10000948,23,1
2018-01-31,XHN10000949,6,1
2018-01-31,XHN10000950,4,1
2018-01-31,XHN10000951,12,1
2018-01-31,XHN10000952,10,1
2018-01-31,XHN10000953,3,0
2018-01-31,XHN10000954,19,1
2018-01-31,XHN10000955,19,0
2018-01-31,XHN10000956,5,1
2018-01-31,XHN10000957,14,1
2018-01-31,XHN10000958,16,1
2018-01-31,XHN10000959,4,1
2018-01-31,XHN10000960,3,1
2018-01-31,XHN10000961,4,1
2018-01-31,XHN10000962,1,0
2018-01-31,XHN10000963,3,1
2018-01-31,XHN10000964,1,1
2018-01-31,XHN10000965,1,0
2018-01-31,XHN10000966,5,1
2018-01-31,XHN10000967,5,1
2018-01-31,XHN10000968,7,1
2018-01-31,XHN10000969,13,0
2018-01-31,XHN10000970,10,1
2018-01-31,XHN10000971,13,1
2018-01-31,XHN10000972,10,1
2018-01-31,XHN10000973,3,1
2018-01-31,XHN10000974,15,1
2018-01-31,XHN10000975,14,1
2018-01-31,XHN10000976,16,1
2018-01-31,XHN10000977,14,1
2018-01-31,XHN10000978,25,1
2018-01-31,XHN10000979,7,1
2018-01-31,XHN10000980,15,1
2018-01-31,XHN10000981,12,1
2018-01-31,XHN10000982,1,0
2018-01-31,XHN10000983,5,1
2018-01-31,XHN10000984,5,1
2018-01-31,XHN10000985,22,1
2018-01-31,XHN10000986,26,1
2018-01-31,XHN10000987,23,1
2018-01-31,XHN10000988,11,1
2018-01-31,XHN10000989,3,1
2018-01-31,XHN10000990,12,0
2018-01-31,XHN10000991,16,0
2018-01-31,XHN10000992,6,1
2018-01-31,XHN10000993,16,1
2018-01-31,XHN10000994,7,1
2018-01-31,XHN10000995,2,1
2018-01-31,XHN10000996,10,1
2018-01-31,XHN10000997,7,1
2018-01-31,XHN10000998,2,1
2018-01-31,XHN10000999,15,1
2018-01-31,XHN10001000,6,1
2018-01-31,XHN10001001,5,1
2018-01-31,XHN10001002,25,0
2018-01-31,XHN10001003,2,1
2018-01-31,XHN10001004,10,1
2018-01-31,XHN10001005,10,1
2018-01-31,XHN10001006,7,1
2018-01-31,XHN10001007,5,1
2018-01-31,XHN10001008,8,1
2018-01-31,XHN10001009,5,1
2018-01-31,XHN10001010,11,1
2018-01-31,XHN10001011,11,0
2018-01-31,XHN10001012,11,1
2018-01-31,XHN10001013,20,1
2018-01-31,XHN10001014,2,1
2018-01-31,XHN10001015,20,1
2018-01-31,XHN10001016,19,1
2018-01-31,XHN10001017,1,1
2018-01-31,XHN10001018,3,1
2018-01-31,XHN10001019,4,0
2018-01-31,XHN10001020,15,1
2018-01-31,XHN10001021,25,1
2018-01-31,XHN10001022,1,0
2018-01-31,XHN10001023,2,1
2018-01-31,XHN10001024,4,1
2018-01-31,XHN10001025,3,1
2018-01-31,XHN10001026,2,1
2018-01-31,XHN10001027,6,0
2018-01-31,XHN10001028,2,0
2018-01-31,XHN10001029,14,1
2018-01-31,XHN10001030,16,0
2018-01-31,XHN10001031,21,1
2018-01-31,XHN10001032,23,1
2018-01-31,XHN10001033,1,1
2018-01-31,XHN10001034,12,1
2018-02-28,XHN10000000,14,1
2018-02-28,XHN10000001,4,1
2018-02-28,XHN10000002,5,1
2018-02-28,XHN10000006,22,1
2018-02-28,XHN10000007,3,0
2018-02-28,XHN10000008,6,1
2018-02-28,XHN10000011,17,1
2018-02-28,XHN10000012,17,1
2018-02-28,XHN10000014,8,1
2018-02-28,XHN10000016,7,1
2018-02-28,XHN10000017,20,1
2018-02-28,XHN10000018,5,1
2018-02-28,XHN10000019,2,0
2018-02-28,XHN10000020,15,1
2018-02-28,XHN10000023,12,1
2018-02-28,XHN10000025,24,1
2018-02-28,XHN10000027,14,1
2018-02-28,XHN10000028,15,1
2018-02-28,XHN10000029,14,1
2018-02-28,XHN10000032,4,1
2018-02-28,XHN10000033,10,1
2018-02-28,XHN10000034,4,1
2018-02-28,XHN10000035,5,1
2018-02-28,XHN10000036,10,0
2018-02-28,XHN10000037,9,1
2018-02-28,XHN10000038,21,1
2018-02-28,XHN10000039,1,1
2018-02-28,XHN10000041,8,0
2018-02-28,XHN10000043,1,1
2018-02-28,XHN10000044,4,1
2018-02-28,XHN10000046,2,1
2018-02-28,XHN10000047,7,1
2018-02-28,XHN10000048,23,1
2018-02-28,XHN10000049,13,1
2018-02-28,XHN10000050,16,1
2018-02-28,XHN10000052,9,1
2018-02-28,XHN10000057,4,1
2018-02-28,XHN10000058,14,1
2018-02-28,XHN10000061,7,1
2018-02-28,XHN10000062,5,1
2018-02-28,XHN10000066,20,1
2018-02-28,XHN10000067,2,1
2018-02-28,XHN10000068,7,1
2018-02-28,XHN10000069,24,1
2018-02-28,XHN10000071,5,1
2018-02-28,XHN10000072,12,0
2018-02-28,XHN10000076,2,1
2018-02-28,XHN10000079,3,1
2018-02-28,XHN10000080,14,1
2018-02-28,XHN10000082,5,1
2018-02-28,XHN10000083,22,1
2018-02-28,XHN10000084,3,1
2018-02-28,XHN10000085,1,1
2018-02-28,XHN10000086,2,1
2018-02-28,XHN10000087,22,1
2018-02-28,XHN10000090,3,0
2018-02-28,XHN10000091,19,1
2018-02-28,XHN10000092,5,1
2018-02-28,XHN10000093,10,0
2018-02-28,XHN10000094,2,0
2018-02-28,XHN10000095,8,1
2018-02-28,XHN10000096,27,1
2018-02-28,XHN10000098,1,1
2018-02-28,XHN10000100,19,1
2018-02-28,XHN10000103,10,1
2018-02-28,XHN10000104,7,1
2018-02-28,XHN10000106,15,1
2018-02-28,XHN10000108,6,0
2018-02-28,XHN10000111,11,1
2018-02-28,XHN10000114,14,0
2018-02-28,XHN10000116,12,0
2018-02-28,XHN10000119,8,1
2018-02-28,XHN10000122,10,1
2018-02-28,XHN10000123,2,1
2018-02-28,XHN10000124,4,0
2018-02-28,XHN10000125,25,1
2018-02-28,XHN10000127,9,1
2018-02-28,XHN10000130,6,1
2018-02-28,XHN10000131,8,1
2018-02-28,XHN10000132,23,1
2018-02-28,XHN10000133,15,1
2018-02-28,XHN10000134,1,1
2018-02-28,XHN10000135,20,1
2018-02-28,XHN10000136,9,1
2018-02-28,XHN10000137,18,1
2018-02-28,XHN10000139,1,1
2018-02-28,XHN10000140,12,1
2018-02-28,XHN10000141,4,1
2018-02-28,XHN10000143,4,0
2018-02-28,XHN10000144,8,1
2018-02-28,XHN10000145,2,1
2018-02-28,XHN10000146,2,1
2018-02-28,XHN10000149,1,1
2018-02-28,XHN10000151,17,1
2018-02-28,XHN10000154,10,1
2018-02-28,XHN10000155,7,1
2018-02-28,XHN10000158,2,1
2018-02-28,XHN10000159,5,1
2018-02-28,XHN10000160,1,0
2018-02-28,XHN10000161,6,1
2018-02-28,XHN10000164,20,1
2018-02-28,XHN10000165,17,0
2018-02-28,XHN10000166,12,0
2018-02-28,XHN10000167,11,1
2018-02-28,XHN10000168,5,1
2018-02-28,XHN10000171,1,1
2018-02-28,XHN10000172,16,1
2018-02-28,XHN10000173,2,1
2018-02-28,XHN10000177,1,1
2018-02-28,XHN10000178,1,1
2018-02-28,XHN10000181,18,1
2018-02-28,XHN10000182,9,1
2018-02-28,XHN10000183,6,1
2018-02-28,XHN10000185,10,1
2018-02-28,XHN10000186,21,1
2018-02-28,XHN10000188,7,1
2018-02-28,XHN10000190,16,1
2018-02-28,XHN10000191,1,1
2018-02-28,XHN10000192,2,1
2018-02-28,XHN10000193,22,1
2018-02-28,XHN10000194,23,1
2018-02-28,XHN10000195,4,1
2018-02-28,XHN10000196,1,1
2018-02-28,XHN10000199,5,1
2018-02-28,XHN10000200,9,1
2018-02-28,XHN10000201,18,1
2018-02-28,XHN10000202,4,1
2018-02-28,XHN10000205,14,1
2018-02-28,XHN10000207,19,1
2018-02-28,XHN10000208,15,1
2018-02-28,XHN10000209,4,0
2018-02-28,XHN10000210,10,1
2018-02-28,XHN10000211,12,1
2018-02-28,XHN10000212,2,1
2018-02-28,XHN10000213,8,1
2018-02-28,XHN10000214,6,1
2018-02-28,XHN10000215,10,1
2018-02-28,XHN10000216,20,1
2018-02-28,XHN10000218,8,1
2018-02-28,XHN10000220,24,1
2018-02-28,XHN10000222,13,1
2018-02-28,XHN10000223,17,1
2018-02-28,XHN10000224,6,1
2018-02-28,XHN10000225,4,0
2018-02-28,XHN10000228,21,1
2018-02-28,XHN10000229,5,1
2018-02-28,XHN10000231,15,1
2018-02-28,XHN10000232,2,0
2018-02-28,XHN10000233,12,1
2018-02-28,XHN10000234,25,1
2018-02-28,XHN10000236,2,1
2018-02-28,XHN10000238,9,1
2018-02-28,XHN10000239,20,1
2018-02-28,XHN10000240,8,1
2018-02-28,XHN10000241,6,1
2018-02-28,XHN10000242,3,0
2018-02-28,XHN10000243,3,1
2018-02-28,XHN10000244,6,1
2018-02-28,XHN10000247,5,1
2018-02-28,XHN10000249,5,1
2018-02-28,XHN10000250,4,0
2018-02-28,XHN10000251,20,1
2018-02-28,XHN10000252,22,1
2018-02-28,XHN10000253,9,1
2018-02-28,XHN10000254,2,1
2018-02-28,XHN10000255,3,0
2018-02-28,XHN10000256,3,1
2018-02-28,XHN10000260,18,1
2018-02-28,XHN10000261,6,1
2018-02-28,XHN10000264,10,1
2018-02-28,XHN10000267,4,1
2018-02-28,XHN10000268,9,1
2018-02-28,XHN10000269,2,0
2018-02-28,XHN10000270,3,1
2018-02-28,XHN10000271,2,1
2018-02-28,XHN10000272,15,1
2018-02-28,XHN10000273,2,1
2018-02-28,XHN10000275,12,0
2018-02-28,XHN10000276,2,0
2018-02-28,XHN10000277,3,0
2018-02-28,XHN10000278,24,1
2018-02-28,XHN10000280,5,1
2018-02-28,XHN10000281,7,1
2018-02-28,XHN10000282,26,1
2018-02-28,XHN10000283,24,0
2018-02-28,XHN10000286,6,1
2018-02-28,XHN10000289,13,1
2018-02-28,XHN10000290,11,1
2018-02-28,XHN10000291,15,1
2018-02-28,XHN10000292,11,1
2018-02-28,XHN10000299,18,1
2018-02-28,XHN10000301,21,1
2018-02-28,XHN10000303,11,1
2018-02-28,XHN10000307,11,1
2018-02-28,XHN10000310,16,1
2018-02-28,XHN10000311,14,1
2018-02-28,XHN10000312,11,1
2018-02-28,XHN10000313,19,1
2018-02-28,XHN10000315,1,1
2018-02-28,XHN10000320,22,0
2018-02-28,XHN10000324,8,1
2018-02-28,XHN10000325,18,1
2018-02-28,XHN10000326,4,1
2018-02-28,XHN10000329,16,1
2018-02-28,XHN10000330,12,1
2018-02-28,XHN10000333,14,1
2018-02-28,XHN10000335,21,1
2018-02-28,XHN10000336,2,1
2018-02-28,XHN10000337,11,1
2018-02-28,XHN10000338,8,1
2018-02-28,XHN10000339,21,1
2018-02-28,XHN10000340,13,1
2018-02-28,XHN10000343,22,1
2018-02-28,XHN10000345,14,1
2018-02-28,XHN10000347,7,1
2018-02-28,XHN10000351,18,1
2018-02-28,XHN10000352,15,1
2018-02-28,XHN10000354,12,1
2018-02-28,XHN10000355,9,1
2018-02-28,XHN10000356,9,1
2018-02-28,XHN10000359,11,1
2018-02-28,XHN10000360,4,1
2018-02-28,XHN10000361,5,1
2018-02-28,XHN10000362,9,1
2018-02-28,XHN10000363,11,1
2018-02-28,XHN10000364,28,1
2018-02-28,XHN10000365,12,0
2018-02-28,XHN10000367,5,0
2018-02-28,XHN10000368,2,1
2018-02-28,XHN10000369,8,0
2018-02-28,XHN10000375,9,0
2018-02-28,XHN10000376,2,1
2018-02-28,XHN10000377,11,0
2018-02-28,XHN10000380,16,1
2018-02-28,XHN10000383,14,1
2018-02-28,XHN10000384,13,1
2018-02-28,XHN10000385,8,1
2018-02-28,XHN10000388,3,1
2018-02-28,XHN10000390,11,1
2018-02-28,XHN10000391,27,1
2018-02-28,XHN10000394,14,1
2018-02-28,XHN10000398,1,1
2018-02-28,XHN10000399,9,1
2018-02-28,XHN10000400,6,1
2018-02-28,XHN10000401,5,1
2018-02-28,XHN10000402,7,1
2018-02-28,XHN10000405,8,1
2018-02-28,XHN10000406,6,1
2018-02-28,XHN10000408,10,1
2018-02-28,XHN10000410,9,1
2018-02-28,XHN10000411,8,0
2018-02-28,XHN10000412,1,1
2018-02-28,XHN10000413,2,0
2018-02-28,XHN10000414,7,1
2018-02-28,XHN10000416,3,1
2018-02-28,XHN10000418,4,0
2018-02-28,XHN10000422,22,1
2018-02-28,XHN10000423,9,1
2018-02-28,XHN10000425,13,1
2018-02-28,XHN10000426,7,0
2018-02-28,XHN10000427,5,1
2018-02-28,XHN10000428,3,1
2018-02-28,XHN10000429,9,1
2018-02-28,XHN10000430,3,1
2018-02-28,XHN10000432,19,1
2018-02-28,XHN10000433,4,1
2018-02-28,XHN10000436,12,1
2018-02-28,XHN10000439,3,1
2018-02-28,XHN10000443,26,1
2018-02-28,XHN10000444,12,1
2018-02-28,XHN10000446,8,0
2018-02-28,XHN10000447,20,1
2018-02-28,XHN10000448,1,1
2018-02-28,XHN10000452,3,1
2018-02-28,XHN10000453,7,1
2018-02-28,XHN10000455,10,1
2018-02-28,XHN10000456,2,1
2018-02-28,XHN10000459,15,1
2018-02-28,XHN10000460,7,0
2018-02-28,XHN10000463,18,1
2018-02-28,XHN10000464,1,1
2018-02-28,XHN10000466,22,1
2018-02-28,XHN10000467,23,1
2018-02-28,XHN10000468,2,1
2018-02-28,XHN10000469,4,1
2018-02-28,XHN10000471,5,1
2018-02-28,XHN10000473,24,1
2018-02-28,XHN10000474,3,0
2018-02-28,XHN10000475,14,1
2018-02-28,XHN10000479,23,1
2018-02-28,XHN10000482,5,1
2018-02-28,XHN10000486,6,1
2018-02-28,XHN10000487,12,1
2018-02-28,XHN10000488,18,1
2018-02-28,XHN10000490,3,1
2018-02-28,XHN10000491,1,1
2018-02-28,XHN10000495,3,1
2018-02-28,XHN10000496,7,1
2018-02-28,XHN10000497,1,0
2018-02-28,XHN10000498,2,1
2018-02-28,XHN10000500,25,1
2018-02-28,XHN10000502,25,1
2018-02-28,XHN10000503,11,1
2018-02-28,XHN10000505,7,1
2018-02-28,XHN10000506,12,1
2018-02-28,XHN10000507,5,0
2018-02-28,XHN10000509,6,1
2018-02-28,XHN10000510,25,1
2018-02-28,XHN10000511,15,1
2018-02-28,XHN10000513,16,1
2018-02-28,XHN10000515,13,0
2018-02-28,XHN10000519,14,0
2018-02-28,XHN10000521,21,1
2018-02-28,XHN10000523,3,1
2018-02-28,XHN10000524,20,1
2018-02-28,XHN10000526,28,1
2018-02-28,XHN10000527,19,1
2018-02-28,XHN10000528,16,1
2018-02-28,XHN10000529,16,1
2018-02-28,XHN10000530,9,1
2018-02-28,XHN10000531,1,1
2018-02-28,XHN10000532,18,1
2018-02-28,XHN10000534,6,1
2018-02-28,XHN10000535,24,1
2018-02-28,XHN10000536,10,1
2018-02-28,XHN10000538,9,1
2018-02-28,XHN10000540,2,1
2018-02-28,XHN10000541,18,1
2018-02-28,XHN10000542,8,1
2018-02-28,XHN10000544,13,1
2018-02-28,XHN10000545,7,1
2018-02-28,XHN10000546,3,1
2018-02-28,XHN10000548,2,1
2018-02-28,XHN10000551,3,1
2018-02-28,XHN10000552,13,1
2018-02-28,XHN10000553,11,1
2018-02-28,XHN10000554,15,1
2018-02-28,XHN10000555,4,1
2018-02-28,XHN10000557,12,1
2018-02-28,XHN10000559,8,1
2018-02-28,XHN10000563,7,0
2018-02-28,XHN10000564,4,1
2018-02-28,XHN10000566,2,1
2018-02-28,XHN10000568,9,0
2018-02-28,XHN10000570,12,1
2018-02-28,XHN10000573,18,0
2018-02-28,XHN10000574,1,1
2018-02-28,XHN10000575,14,1
2018-02-28,XHN10000576,7,1
2018-02-28,XHN10000578,16,1
2018-02-28,XHN10000579,16,1
2018-02-28,XHN10000580,8,1
2018-02-28,XHN10000581,8,1
2018-02-28,XHN10000582,5,1
2018-02-28,XHN10000583,8,1
2018-02-28,XHN10000591,2,1
2018-02-28,XHN10000593,4,1
2018-02-28,XHN10000594,4,1
2018-02-28,XHN10000596,23,1
2018-02-28,XHN10000600,23,1
2018-02-28,XHN10000601,18,1
2018-02-28,XHN10000602,11,1
2018-02-28,XHN10000603,2,1
2018-02-28,XHN10000604,5,1
2018-02-28,XHN10000606,17,1
2018-02-28,XHN10000608,19,1
2018-02-28,XHN10000609,17,1
2018-02-28,XHN10000613,26,1
2018-02-28,XHN10000616,20,1
2018-02-28,XHN10000617,20,1
2018-02-28,XHN10000619,1,1
2018-02-28,XHN10000620,2,1
2018-02-28,XHN10000621,22,1
2018-02-28,XHN10000623,3,1
2018-02-28,XHN10000625,16,1
2018-02-28,XHN10000627,17,1
2018-02-28,XHN10000629,12,1
2018-02-28,XHN10000631,10,1
2018-02-28,XHN10000633,28,1
2018-02-28,XHN10000634,6,1
2018-02-28,XHN10000637,6,0
2018-02-28,XHN10000640,6,1
2018-02-28,XHN10000641,8,1
2018-02-28,XHN10000642,7,0
2018-02-28,XHN10000643,7,1
2018-02-28,XHN10000647,6,1
2018-02-28,XHN10000649,6,1
2018-02-28,XHN10000651,14,1
2018-02-28,XHN10000653,16,1
2018-02-28,XHN10000656,25,1
2018-02-28,XHN10000659,2,1
2018-02-28,XHN10000660,6,1
2018-02-28,XHN10000663,12,1
2018-02-28,XHN10000664,1,1
2018-02-28,XHN10000665,10,1
2018-02-28,XHN10000666,14,0
2018-02-28,XHN10000667,6,1
2018-02-28,XHN10000669,3,1
2018-02-28,XHN10000670,13,1
2018-02-28,XHN10000671,3,1
2018-02-28,XHN10000672,1,1
2018-02-28,XHN10000673,22,1
2018-02-28,XHN10000674,1,1
2018-02-28,XHN10000675,22,1
2018-02-28,XHN10000676,20,1
2018-02-28,XHN10000678,15,1
2018-02-28,XHN10000680,5,1
2018-02-28,XHN10000681,9,1
2018-02-28,XHN10000683,8,1
2018-02-28,XHN10000685,4,1
2018-02-28,XHN10000686,4,1
2018-02-28,XHN10000687,7,1
2018-02-28,XHN10000689,6,1
2018-02-28,XHN10000691,13,1
2018-02-28,XHN10000692,6,0
2018-02-28,XHN10000695,17,1
2018-02-28,XHN10000696,21,1
2018-02-28,XHN10000697,4,1
2018-02-28,XHN10000698,11,1
2018-02-28,XHN10000702,22,1
2018-02-28,XHN10000703,19,0
2018-02-28,XHN10000705,3,1
2018-02-28,XHN10000706,11,1
2018-02-28,XHN10000707,5,1
2018-02-28,XHN10000710,13,1
2018-02-28,XHN10000711,6,1
2018-02-28,XHN10000712,3,1
2018-02-28,XHN10000715,3,1
2018-02-28,XHN10000716,22,1
2018-02-28,XHN10000722,17,1
2018-02-28,XHN10000726,4,1
2018-02-28,XHN10000727,23,1
2018-02-28,XHN10000728,16,1
2018-02-28,XHN10000729,28,1
2018-02-28,XHN10000731,17,1
2018-02-28,XHN10000732,7,0
2018-02-28,XHN10000733,17,1
2018-02-28,XHN10000735,5,1
2018-02-28,XHN10000736,15,1
2018-02-28,XHN10000739,14,1
2018-02-28,XHN10000740,8,0
2018-02-28,XHN10000741,1,0
2018-02-28,XHN10000742,5,1
2018-02-28,XHN10000745,9,1
2018-02-28,XHN10000746,11,1
2018-02-28,XHN10000747,12,0
2018-02-28,XHN10000748,7,1
2018-02-28,XHN10000749,10,1
2018-02-28,XHN10000750,4,1
2018-02-28,XHN10000751,7,1
2018-02-28,XHN10000754,7,1
2018-02-28,XHN10000755,9,1
2018-02-28,XHN10000756,27,1
2018-02-28,XHN10000757,19,1
2018-02-28,XHN10000760,9,1
2018-02-28,XHN10000761,5,1
2018-02-28,XHN10000762,26,1
2018-02-28,XHN10000763,8,1
2018-02-28,XHN10000764,12,0
2018-02-28,XHN10000765,6,1
2018-02-28,XHN10000766,15,0
2018-02-28,XHN10000770,2,1
2018-02-28,XHN10000771,8,1
2018-02-28,XHN10000772,10,1
2018-02-28,XHN10000773,10,1
2018-02-28,XHN10000774,21,1
2018-02-28,XHN10000776,21,1
2018-02-28,XHN10000777,14,0
2018-02-28,XHN10000778,7,1
2018-02-28,XHN10000780,23,1
2018-02-28,XHN10000781,5,0
2018-02-28,XHN10000782,4,1
2018-02-28,XHN10000783,5,1
2018-02-28,XHN10000785,6,0
2018-02-28,XHN10000786,22,1
2018-02-28,XHN10000787,20,1
2018-02-28,XHN10000788,2,1
2018-02-28,XHN10000789,12,1
2018-02-28,XHN10000790,15,0
2018-02-28,XHN10000791,2,1
2018-02-28,XHN10000793,14,1
2018-02-28,XHN10000794,20,0
2018-02-28,XHN10000795,25,1
2018-02-28,XHN10000796,11,1
2018-02-28,XHN10000799,11,1
2018-02-28,XHN10000800,22,1
2018-02-28,XHN10000801,7,1
2018-02-28,XHN10000804,13,1
2018-02-28,XHN10000805,9,1
2018-02-28,XHN10000816,10,1
2018-02-28,XHN10000819,15,1
2018-02-28,XHN10000820,27,1
2018-02-28,XHN10000821,3,1
2018-02-28,XHN10000825,2,1
2018-02-28,XHN10000827,1,0
2018-02-28,XHN10000829,6,1
2018-02-28,XHN10000830,2,1
2018-02-28,XHN10000831,4,1
2018-02-28,XHN10000833,5,1
2018-02-28,XHN10000834,13,1
2018-02-28,XHN10000835,5,1
2018-02-28,XHN10000836,9,1
2018-02-28,XHN10000838,22,1
2018-02-28,XHN10000839,13,1
2018-02-28,XHN10000841,3,1
2018-02-28,XHN10000842,12,0
2018-02-28,XHN10000843,7,0
2018-02-28,XHN10000844,21,1
2018-02-28,XHN10000846,2,0
2018-02-28,XHN10000850,18,1
2018-02-28,XHN10000853,5,1
2018-02-28,XHN10000854,14,1
2018-02-28,XHN10000855,6,1
2018-02-28,XHN10000857,13,1
2018-02-28,XHN10000860,15,1
2018-02-28,XHN10000861,10,1
